aed,aud,bnd,cad,chf,cny,egp,eur,gbp,hkd,idr,inr,jpy,khr,krw,mmk,npr,nzd,php,pkr,sar,sgd,thb,twd,usd,vnd,xdr,date,indicator
1.133904,2.9915,3.0636,3.1654,4.6014,0.6228,0.2653,4.9283,5.4466,0.537416,0.000285,0.056807,0.039928,0.001021,0.003695,0.003277,0.035548,2.791,0.0861,0.025899,1.110548,3.0636,0.133735,0.145719,4.165,0.00018,5.912,2020-10-01,high
1.129276,2.9772,3.0423,3.1201,4.5109,0.6108,0.2631,4.8712,5.3656,0.535215,0.000279,0.056382,0.039331,0.001009,0.003564,0.003178,0.035144,2.7497,0.085533,0.025026,1.105868,3.0423,0.131307,0.14353,4.148,0.000179,5.8386,2020-10-01,start
1.1306,2.9619,3.0548,3.1449,4.5498,0.6172,0.2644,4.8876,5.3884,0.5358,0.0003,0.0565,0.0394,0.001,0.0036,0.0032,0.0353,2.7558,0.0856,0.0255,1.1072,3.0548,0.1328,0.1447,4.1527,0.0002,5.8712,2020-10-01,avg
1.131726,2.9309,3.0482,3.1256,4.5481,0.6221,0.2648,4.8599,5.3762,0.536231,0.000284,0.055987,0.039816,0.001021,0.003689,0.003237,0.035059,2.7586,0.085871,0.025892,1.108459,3.0482,0.133323,0.145451,4.157,0.000179,5.8696,2020-10-01,end
1.12,2.9884,3.0524,3.1428,4.5158,0.6227,0.2628,4.865,5.4298,0.5306,0.0003,0.0554,0.0394,0.001,0.0037,0.0032,0.0346,2.8219,0.0853,0.0258,1.0969,3.0524,0.135,0.1441,4.1138,0.0002,5.8458,2020-11-01,avg
1.107769,3.0062,3.0428,3.1329,4.5024,0.6179,0.26,4.8698,5.4268,0.524965,0.000288,0.054987,0.039153,0.000996,0.003684,0.003101,0.03434,2.8605,0.084559,0.025553,1.084922,3.0428,0.134401,0.142479,4.069,0.000176,5.7994,2020-11-01,end
1.133496,3.0147,3.068,3.1662,4.5845,0.6252,0.265,4.8987,5.4708,0.537087,0.000293,0.055973,0.04007,0.001022,0.003713,0.003253,0.035043,2.8605,0.086036,0.02613,1.110104,3.068,0.136571,0.145331,4.1635,0.00018,5.8824,2020-11-01,high
1.107769,2.9143,3.0392,3.1154,4.4866,0.6179,0.26,4.8366,5.3712,0.524965,0.000283,0.054987,0.03911,0.000996,0.003653,0.003101,0.03434,2.7452,0.084559,0.025432,1.084922,3.0392,0.133344,0.142479,4.069,0.000176,5.7994,2020-11-01,low
1.131182,2.9143,3.0392,3.1154,4.5306,0.6213,0.2647,4.8366,5.3712,0.535814,0.000283,0.055722,0.039691,0.00102,0.003661,0.003236,0.035043,2.7452,0.085714,0.025896,1.107882,3.0392,0.133344,0.145305,4.155,0.000179,5.8654,2020-11-01,start
1.1043,3.0517,3.0441,3.1648,4.5634,0.62,0.2585,4.9352,5.4496,0.5232,0.0003,0.0551,0.0391,0.001,0.0037,0.003,0.0344,2.876,0.0844,0.0253,1.0813,3.0441,0.1348,0.1438,4.0562,0.0002,5.8319,2020-12-01,avg
1.092523,3.0896,3.0354,3.1484,4.5512,0.6143,0.2551,4.9324,5.4653,0.517663,0.000286,0.054826,0.038891,0.000991,0.003698,0.003026,0.034213,2.8986,0.083569,0.025003,1.069976,3.0354,0.13399,0.142969,4.013,0.000174,5.7798,2020-12-01,end
1.110219,3.0896,3.0544,3.1869,4.5844,0.6231,0.2605,4.9623,5.5014,0.525997,0.000289,0.055436,0.039243,0.001005,0.003761,0.003108,0.034584,2.8989,0.084764,0.025568,1.087278,3.0544,0.135662,0.144364,4.078,0.000176,5.8594,2020-12-01,high
1.092523,3.0037,3.0348,3.1441,4.4947,0.6143,0.2551,4.8763,5.3968,0.517663,0.000286,0.054777,0.038891,0.000991,0.003661,0.002935,0.034213,2.8588,0.083569,0.025003,1.069976,3.0348,0.13399,0.142872,4.013,0.000174,5.7798,2020-12-01,low
1.110219,3.0037,3.045,3.1441,4.4947,0.62,0.2605,4.8763,5.4476,0.525997,0.000289,0.055139,0.039048,0.001004,0.003685,0.003108,0.034416,2.8693,0.084764,0.025568,1.087278,3.045,0.134788,0.142872,4.078,0.000176,5.8319,2020-12-01,start
1.088031,3.0841,3.0335,3.1416,4.5222,0.6176,0.2545,4.8868,5.443,0.515481,0.000286,0.054814,0.0388,0.000985,0.00363,0.003014,0.034158,2.8797,0.08322,0.02492,1.065577,3.0335,0.133662,0.142315,3.9965,0.000173,5.756,2021-01-01,low
1.105318,3.1413,3.0577,3.1955,4.571,0.6274,0.2594,4.9571,5.5556,0.52358,0.000289,0.055548,0.039055,0.000996,0.003698,0.003064,0.034688,2.9332,0.084465,0.025296,1.082508,3.0577,0.135178,0.144948,4.06,0.000176,5.8474,2021-01-01,high
1.088031,3.0841,3.0335,3.1471,4.5222,0.6176,0.2547,4.8971,5.4736,0.515481,0.000288,0.054825,0.038822,0.000985,0.003698,0.003014,0.034158,2.8797,0.08322,0.02492,1.065577,3.0335,0.133662,0.142315,3.9965,0.000173,5.756,2021-01-01,start
1.099,3.1203,3.0458,3.1746,4.5538,0.6241,0.2572,4.9169,5.5052,0.5207,0.0003,0.0552,0.0389,0.001,0.0037,0.003,0.0345,2.9058,0.084,0.0251,1.0763,3.0458,0.1345,0.1441,4.0369,0.0002,5.8238,2021-01-01,avg
1.103685,3.0989,3.0451,3.1505,4.5553,0.6273,0.2581,4.9041,5.5556,0.522925,0.000288,0.055548,0.0388,0.000995,0.00363,0.003064,0.034688,2.901,0.08433,0.025267,1.080908,3.0451,0.135178,0.144621,4.054,0.000176,5.8323,2021-01-01,end
1.1014,3.1401,3.0479,3.1885,4.5071,0.6263,0.2582,4.8931,5.6127,0.5218,0.0003,0.0556,0.0384,0.001,0.0036,0.0029,0.0348,2.9334,0.0838,0.0253,1.0785,3.0479,0.1349,0.1448,4.0454,0.0002,5.8251,2021-02-01,avg
1.10246,3.1807,3.0496,3.2138,4.4729,0.626,0.2579,4.924,5.6634,0.522213,0.000284,0.055467,0.038176,0.000992,0.003604,0.002892,0.034949,2.9816,0.083178,0.025577,1.07955,3.0496,0.134356,0.145566,4.0495,0.000176,5.8582,2021-02-01,end
1.109266,3.2169,3.0634,3.2303,4.5439,0.6291,0.2597,4.924,5.7186,0.525572,0.00029,0.055866,0.038669,0.000998,0.003669,0.003046,0.034949,3.0017,0.08473,0.025577,1.086244,3.0634,0.135431,0.145566,4.0745,0.000177,5.8582,2021-02-01,high
1.097287,3.0806,3.0364,3.1516,4.4566,0.6241,0.257,4.8603,5.5163,0.519904,0.000284,0.055307,0.038113,0.000985,0.003604,0.002868,0.034599,2.9001,0.082953,0.025187,1.074485,3.0364,0.134356,0.144024,4.0305,0.000175,5.8069,2021-02-01,low
1.100554,3.086,3.0375,3.1516,4.5107,0.6257,0.257,4.8835,5.5358,0.521411,0.000288,0.055307,0.03852,0.000991,0.003623,0.003046,0.034599,2.9001,0.084116,0.025187,1.077842,3.0375,0.134885,0.144473,4.0425,0.000176,5.8143,2021-02-01,start
1.1188,3.1687,3.0614,3.2665,4.4253,0.6315,0.2615,4.8944,5.6965,0.5292,0.0003,0.0564,0.0378,0.001,0.0036,0.0029,0.0353,2.9344,0.0846,0.0263,1.0955,3.0614,0.1335,0.1454,4.1095,0.0002,5.8698,2021-03-01,avg
1.132271,3.1627,3.087,3.2953,4.4057,0.6337,0.2646,4.8691,5.7093,0.534944,0.000286,0.05658,0.037521,0.001025,0.003674,0.002971,0.035421,2.9038,0.085678,0.027157,1.108948,3.087,0.132494,0.145822,4.159,0.00018,5.8928,2021-03-01,end
1.132271,3.2129,3.087,3.3112,4.463,0.6346,0.2646,4.9248,5.7547,0.534944,0.000287,0.057153,0.038038,0.001025,0.003674,0.002971,0.035738,2.9747,0.085678,0.027157,1.108948,3.087,0.134483,0.146414,4.159,0.00018,5.8939,2021-03-01,high
1.10246,3.1385,3.0406,3.1909,4.3798,0.6264,0.2576,4.8657,5.6316,0.522004,0.000283,0.055069,0.037521,0.000987,0.003595,0.002892,0.034452,2.881,0.083294,0.025582,1.079636,3.0406,0.132494,0.144492,4.0495,0.000176,5.8143,2021-03-01,low
1.103549,3.1431,3.0476,3.1909,4.463,0.6271,0.2576,4.8976,5.6694,0.522584,0.000284,0.055069,0.038038,0.000993,0.003613,0.002895,0.034483,2.9497,0.083294,0.025582,1.080616,3.0476,0.133515,0.145626,4.0535,0.000176,5.8341,2021-03-01,start
1.128868,3.1395,3.0797,3.2935,4.3864,0.6312,0.2638,4.8614,5.7143,0.53337,0.000285,0.056627,0.037479,0.001022,0.003671,0.002962,0.035448,2.8889,0.085424,0.027169,1.105409,3.0797,0.132518,0.145175,4.1465,0.00018,5.8765,2021-04-01,start
1.1158,3.1395,3.0776,3.2658,4.3864,0.6305,0.2611,4.8614,5.6638,0.528127,0.000282,0.054563,0.037408,0.001009,0.003669,0.002644,0.034189,2.8889,0.084649,0.026579,1.092875,3.0776,0.130442,0.14502,4.0985,0.000178,5.8613,2021-04-01,low
1.128868,3.2107,3.103,3.3452,4.5149,0.6346,0.2638,4.9738,5.7632,0.53337,0.000285,0.056627,0.038118,0.001022,0.003706,0.002962,0.035448,2.9762,0.085424,0.027169,1.105409,3.103,0.132518,0.147125,4.1465,0.00018,5.9062,2021-04-01,high
1.1228,3.1714,3.0886,3.2948,4.4632,0.632,0.2628,4.9269,5.7061,0.5308,0.0003,0.0554,0.0378,0.001,0.0037,0.0029,0.0346,2.9343,0.0851,0.0269,1.0995,3.0886,0.1315,0.1459,4.1241,0.0002,5.8883,2021-04-01,avg
1.117433,3.1935,3.0948,3.3452,4.5149,0.6346,0.2621,4.9738,5.7243,0.528668,0.000284,0.055337,0.037715,0.001011,0.003699,0.002648,0.034646,2.9762,0.085228,0.026748,1.094212,3.0948,0.131597,0.147125,4.1045,0.000178,5.9012,2021-04-01,end
1.1237,3.2033,3.1033,3.4007,4.5693,0.6417,0.2633,5.0103,5.8072,0.5315,0.0003,0.0563,0.0378,0.001,0.0037,0.0026,0.0352,2.9807,0.0861,0.0269,1.1005,3.1033,0.132,0.1479,4.1275,0.0002,5.944,2021-05-01,avg
1.126554,3.1962,3.1283,3.4261,4.6024,0.6504,0.2639,5.0477,5.8747,0.533175,0.000289,0.057136,0.037726,0.001014,0.003719,0.00252,0.0357,3.0011,0.086714,0.026766,1.103143,3.1283,0.132416,0.149727,4.138,0.00018,5.9729,2021-05-01,end
1.128051,3.2239,3.1291,3.4395,4.6218,0.6504,0.2646,5.0677,5.8747,0.533863,0.000291,0.057136,0.038108,0.001015,0.003719,0.002667,0.0357,3.0214,0.086714,0.027172,1.104741,3.1291,0.132528,0.149727,4.1435,0.00018,5.9932,2021-05-01,high
1.116753,3.1686,3.0802,3.3375,4.4892,0.6337,0.2619,4.9316,5.6712,0.528149,0.000284,0.055296,0.037446,0.001009,0.003646,0.002513,0.034615,2.9432,0.085263,0.026648,1.093779,3.0802,0.131034,0.146728,4.102,0.000178,5.8904,2021-05-01,low
1.116753,3.1686,3.0802,3.3375,4.4892,0.6337,0.2619,4.9316,5.6712,0.528149,0.000284,0.055296,0.037446,0.00101,0.00367,0.002646,0.034615,2.9432,0.085263,0.026767,1.093779,3.0802,0.131685,0.146728,4.102,0.000178,5.8904,2021-05-01,start
1.1257,3.1613,3.101,3.3841,4.5551,0.6436,0.2639,4.9821,5.801,0.5327,0.0003,0.0562,0.0376,0.001,0.0037,0.0025,0.0352,2.9417,0.0858,0.0264,1.1024,3.101,0.1316,0.1488,4.1348,0.0002,5.938,2021-06-01,avg
1.130978,3.1252,3.0902,3.3514,4.5091,0.6433,0.2653,4.9444,5.7547,0.535042,0.000286,0.055962,0.0376,0.001017,0.003679,0.00253,0.03498,2.9086,0.085285,0.026235,1.107682,3.0902,0.129537,0.148813,4.1543,0.00018,5.9272,2021-06-01,end
1.134176,3.2024,3.1228,3.4246,4.6031,0.6468,0.266,5.0432,5.8666,0.536541,0.00029,0.056834,0.037794,0.001019,0.003727,0.002537,0.035465,3.0014,0.08642,0.026853,1.110608,3.1228,0.132413,0.150077,4.166,0.000181,5.9622,2021-06-01,high
1.12002,3.109,3.081,3.3281,4.4972,0.6416,0.2625,4.9202,5.7249,0.530213,0.000286,0.055826,0.037324,0.001005,0.003647,0.002505,0.034938,2.8867,0.08514,0.026219,1.096745,3.081,0.129488,0.148311,4.114,0.000179,5.9197,2021-06-01,low
1.121896,3.199,3.1228,3.4198,4.5855,0.6468,0.2625,5.0396,5.8666,0.53103,0.000289,0.056834,0.037649,0.001009,0.003727,0.002509,0.035465,3.0014,0.08642,0.026853,1.098478,3.1228,0.132067,0.149445,4.1205,0.000179,5.9476,2021-06-01,start
1.131046,3.1123,3.0874,3.3513,4.4882,0.6427,0.2647,4.9233,5.7413,0.535046,0.000286,0.055834,0.037396,0.001016,0.003669,0.00253,0.034932,2.9044,0.084682,0.026285,1.107542,3.0874,0.129747,0.148942,4.1545,0.000181,5.9261,2021-07-01,start
1.130773,3.1025,3.0842,3.332,4.4882,0.6427,0.2647,4.9184,5.7325,0.534676,0.000286,0.055719,0.037314,0.001016,0.003641,0.00253,0.034744,2.8995,0.083267,0.026025,1.107275,3.0842,0.128106,0.148546,4.1535,0.000181,5.9143,2021-07-01,low
1.155003,3.1432,3.1259,3.3979,4.6643,0.6552,0.2707,5.0252,5.8984,0.545831,0.000293,0.056913,0.038629,0.001039,0.003687,0.002584,0.035591,2.9607,0.084805,0.026445,1.131122,3.1259,0.129747,0.151414,4.2425,0.000184,6.039,2021-07-01,high
1.151736,3.1246,3.1259,3.3979,4.6643,0.6549,0.2694,5.0252,5.8984,0.544165,0.000293,0.056913,0.038629,0.001036,0.003686,0.002576,0.035591,2.9607,0.084256,0.026075,1.127803,3.1259,0.128587,0.151414,4.2305,0.000184,6.039,2021-07-01,end
1.143,3.1192,3.1002,3.3563,4.5726,0.6486,0.2676,4.9647,5.7999,0.5403,0.0003,0.0563,0.0381,0.001,0.0037,0.0026,0.0352,2.9338,0.0839,0.0263,1.1193,3.1002,0.1287,0.15,4.1985,0.0002,5.9757,2021-07-01,avg
1.1497,3.0824,3.1149,3.3528,4.6206,0.6519,0.2689,4.9703,5.8274,0.5426,0.0003,0.0569,0.0385,0.001,0.0036,0.0026,0.0355,2.9427,0.0841,0.0257,1.1259,3.1149,0.1274,0.1515,4.2229,0.0002,6.0048,2021-08-01,avg
1.134993,3.0442,3.0954,3.3017,4.5765,0.6446,0.2651,4.9213,5.7403,0.5353,0.00029,0.056723,0.037981,0.001019,0.003581,0.002539,0.035362,2.9179,0.083564,0.025025,1.111585,3.0954,0.128139,0.149819,4.169,0.000183,5.9204,2021-08-01,end
1.154731,3.1297,3.1331,3.388,4.6785,0.6548,0.2702,5.0189,5.8861,0.544987,0.000295,0.057103,0.038777,0.001037,0.003696,0.002583,0.035701,2.982,0.085079,0.026024,1.130916,3.1331,0.128443,0.152364,4.2415,0.000186,6.0379,2021-08-01,high
1.134993,3.0278,3.0954,3.2973,4.5739,0.6446,0.2651,4.9213,5.7403,0.5353,0.00029,0.056489,0.037981,0.001019,0.00358,0.002539,0.035282,2.8945,0.083564,0.025025,1.111585,3.0954,0.126316,0.149819,4.169,0.000183,5.9204,2021-08-01,low
1.150375,3.1026,3.1223,3.388,4.6657,0.6536,0.2695,5.0163,5.8726,0.543511,0.000292,0.056785,0.038527,0.001035,0.003665,0.002573,0.035489,2.9433,0.084468,0.026024,1.12668,3.1223,0.12824,0.151137,4.2255,0.000184,6.0373,2021-08-01,start
1.127506,3.0168,3.077,3.2656,4.4866,0.6413,0.2635,4.8598,5.6352,0.532635,0.00029,0.056236,0.037423,0.001012,0.003526,0.002394,0.035197,2.8822,0.082052,0.02451,1.104076,3.077,0.123488,0.149545,4.1415,0.000182,5.8993,2021-09-01,low
1.140574,3.0848,3.1012,3.3175,4.5425,0.648,0.2668,4.9331,5.7531,0.538168,0.000294,0.056936,0.03826,0.001024,0.003592,0.002532,0.03563,2.9595,0.083648,0.024943,1.11717,3.1012,0.128061,0.15111,4.1895,0.000184,5.9591,2021-09-01,high
1.128459,3.0323,3.0821,3.2847,4.5153,0.6413,0.264,4.8928,5.694,0.532934,0.00029,0.056754,0.03762,0.001013,0.003582,0.002524,0.035485,2.9202,0.082809,0.024839,1.105127,3.0821,0.128061,0.149596,4.145,0.000182,5.9036,2021-09-01,start
1.1342,3.0495,3.0911,3.2893,4.5164,0.645,0.2652,4.9054,5.7235,0.5355,0.0003,0.0566,0.0378,0.001,0.0036,0.0025,0.0354,2.9401,0.083,0.0247,1.1108,3.0911,0.1261,0.1503,4.1662,0.0002,5.9222,2021-09-01,avg
1.140166,3.0168,3.077,3.2884,4.4866,0.6475,0.2666,4.8598,5.6352,0.537854,0.000293,0.056396,0.037423,0.001024,0.003532,0.002396,0.035299,2.8822,0.082239,0.02451,1.116532,3.077,0.12354,0.15032,4.188,0.000184,5.9199,2021-09-01,end
1.1335,3.0784,3.081,3.3428,4.5066,0.6482,0.265,4.83,5.6959,0.5351,0.0003,0.0556,0.0368,0.001,0.0035,0.0023,0.0347,2.9325,0.0821,0.0242,1.11,3.081,0.1244,0.149,4.1634,0.0002,5.88,2021-10-01,avg
1.128187,3.1277,3.0825,3.3553,4.5454,0.6484,0.2638,4.8385,5.7166,0.53284,0.000293,0.055408,0.036477,0.001016,0.003545,0.002409,0.034568,2.9783,0.081956,0.02409,1.104743,3.0825,0.124857,0.149006,4.144,0.000182,5.8575,2021-10-01,end
1.139213,3.1311,3.0964,3.3797,4.5454,0.6504,0.2664,4.8486,5.7493,0.537384,0.000295,0.056309,0.037646,0.001023,0.003558,0.002409,0.035232,2.9958,0.082894,0.024474,1.115539,3.0964,0.125287,0.150192,4.1845,0.000184,5.9076,2021-10-01,high
1.128187,3.0204,3.07,3.2898,4.4742,0.6451,0.2636,4.8037,5.6302,0.53284,0.000292,0.055176,0.036288,0.001015,0.003479,0.00216,0.034418,2.8848,0.081571,0.023668,1.104743,3.07,0.123314,0.147774,4.144,0.000182,5.8575,2021-10-01,low
1.139213,3.0204,3.0763,3.2898,4.4908,0.6491,0.2662,4.844,5.6302,0.537384,0.000292,0.056309,0.037646,0.001023,0.003522,0.002394,0.035232,2.8848,0.08221,0.024471,1.115539,3.0763,0.123912,0.150192,4.1845,0.000184,5.8954,2021-10-01,start
1.1381,3.0537,3.0796,3.3276,4.5313,0.6541,0.266,4.7669,5.6248,0.5366,0.0003,0.0561,0.0366,0.001,0.0035,0.0024,0.0351,2.9327,0.083,0.0241,1.1144,3.0796,0.1263,0.1503,4.1802,0.0002,5.8665,2021-11-01,avg
1.150663,3.0205,3.0883,3.3191,4.5813,0.6633,0.2689,4.7753,5.6301,0.541883,0.000295,0.056395,0.037184,0.001036,0.003559,0.002372,0.035172,2.8859,0.084043,0.023946,1.126646,3.0883,0.125397,0.152433,4.2265,0.000186,5.9088,2021-11-01,end
1.155019,3.1138,3.0948,3.3511,4.5813,0.6642,0.2699,4.8124,5.6722,0.544095,0.000296,0.056875,0.037292,0.00104,0.003559,0.002411,0.035584,2.9761,0.084192,0.024476,1.130881,3.0948,0.128313,0.152444,4.2425,0.000187,5.9136,2021-11-01,high
1.128883,3.0205,3.0672,3.2983,4.4844,0.6475,0.2637,4.7089,5.5683,0.532945,0.000289,0.0553,0.036308,0.001016,0.003503,0.002351,0.034609,2.8859,0.081995,0.023678,1.105468,3.0672,0.124035,0.148828,4.1465,0.000182,5.8402,2021-11-01,low
1.128883,3.1126,3.0721,3.3483,4.523,0.6475,0.2641,4.7894,5.6722,0.532945,0.000291,0.0553,0.036308,0.001017,0.003519,0.002411,0.034609,2.9726,0.081995,0.024192,1.105468,3.0721,0.124035,0.148828,4.1465,0.000182,5.8689,2021-11-01,start
1.135432,2.9652,3.0826,3.2585,4.5538,0.6548,0.2655,4.7256,5.5617,0.534758,0.000292,0.05526,0.036249,0.001021,0.003507,0.002356,0.034585,2.831,0.08171,0.023354,1.110875,3.0826,0.124575,0.1504,4.1705,0.000183,5.837,2021-12-01,low
1.152569,3.0363,3.0959,3.3387,4.5965,0.6651,0.2695,4.789,5.6361,0.542787,0.000295,0.056374,0.037382,0.001037,0.00359,0.00239,0.035263,2.8829,0.084655,0.0241,1.128512,3.0959,0.126718,0.152499,4.2335,0.000186,5.9221,2021-12-01,high
1.14481,3.0099,3.0828,3.3001,4.5682,0.6609,0.267,4.7636,5.5981,0.5394,0.000293,0.056087,0.03707,0.00103,0.003566,0.002356,0.034964,2.8813,0.083491,0.023879,1.120855,3.0828,0.124722,0.151761,4.205,0.000185,5.8904,2021-12-01,start
1.1462,3.0127,3.0886,3.29,4.5726,0.6612,0.2679,4.759,5.6025,0.5398,0.0003,0.0559,0.037,0.001,0.0036,0.0024,0.0349,2.8574,0.0837,0.0237,1.1219,3.0886,0.1254,0.1517,4.2101,0.0002,5.887,2021-12-01,avg
1.13693,3.0289,3.0896,3.2766,4.5672,0.6552,0.2658,4.7256,5.6361,0.535505,0.000293,0.056109,0.036286,0.001022,0.003507,0.00236,0.035073,2.8497,0.081902,0.023428,1.112295,3.0896,0.125011,0.1504,4.176,0.000183,5.8447,2021-12-01,end
1.1404,3.0084,3.1013,3.3177,4.5589,0.659,0.2665,4.7425,5.6786,0.5376,0.0003,0.0563,0.0365,0.001,0.0035,0.0024,0.0352,2.8255,0.0817,0.0237,1.1162,3.1013,0.1259,0.1513,4.1889,0.0002,5.865,2022-01-01,avg
1.140469,2.9357,3.0903,3.2895,4.4985,0.6585,0.2666,4.6753,5.6177,0.537254,0.000291,0.055876,0.036257,0.001027,0.00346,0.002367,0.034888,2.7492,0.08184,0.0237,1.116501,3.0903,0.125288,0.15044,4.189,0.000185,5.8258,2022-01-01,end
1.144281,3.0462,3.1184,3.3528,4.59,0.6627,0.2675,4.7942,5.7358,0.539569,0.000293,0.056706,0.03681,0.00103,0.003517,0.002375,0.035391,2.8661,0.082118,0.023798,1.120412,3.1184,0.127197,0.15207,4.203,0.000186,5.8914,2022-01-01,high
1.135569,2.9357,3.0865,3.281,4.4985,0.6562,0.2655,4.6753,5.6173,0.534843,0.000291,0.0558,0.036119,0.001021,0.00346,0.002357,0.034888,2.7492,0.081319,0.023672,1.110579,3.0865,0.124648,0.15044,4.171,0.000183,5.8258,2022-01-01,low
1.135569,3.0233,3.0877,3.2898,4.5627,0.6562,0.2655,4.7335,5.6306,0.534843,0.000292,0.056084,0.036183,0.001021,0.003499,0.002357,0.03507,2.8492,0.081792,0.023672,1.110579,3.0877,0.124862,0.15085,4.171,0.000183,5.8377,2022-01-01,start
1.1401,2.9983,3.1096,3.2902,4.5389,0.6601,0.2664,4.7501,5.6705,0.5369,0.0003,0.0558,0.0363,0.001,0.0035,0.0024,0.0349,2.7942,0.0816,0.0238,1.1162,3.1096,0.1284,0.1502,4.1877,0.0002,5.8699,2022-02-01,avg
1.143736,3.0142,3.0895,3.28,4.5318,0.6656,0.2674,4.6845,5.6073,0.537714,0.000292,0.055466,0.036364,0.00103,0.00348,0.002374,0.034872,2.8054,0.0817,0.023681,1.119759,3.0895,0.128255,0.149662,4.201,0.000184,5.8572,2022-02-01,end
1.143736,3.0241,3.1159,3.301,4.5713,0.6656,0.2674,4.7905,5.7018,0.537714,0.000293,0.056127,0.036584,0.00103,0.003511,0.002374,0.035173,2.8298,0.082087,0.02403,1.119759,3.1159,0.13036,0.150453,4.201,0.000185,5.8878,2022-02-01,high
1.137883,2.9618,3.0895,3.278,4.5173,0.6571,0.2656,4.6845,5.6073,0.536265,0.000291,0.055353,0.036065,0.001025,0.003469,0.002362,0.034606,2.767,0.081316,0.023681,1.114028,3.0895,0.126044,0.149662,4.1795,0.000183,5.8479,2022-02-01,low
1.138427,2.9808,3.1036,3.2993,4.5493,0.6574,0.2662,4.7272,5.6722,0.536437,0.000291,0.055857,0.036544,0.001025,0.003469,0.002363,0.034919,2.7734,0.082087,0.023702,1.114561,3.1036,0.126044,0.150335,4.1815,0.000185,5.8571,2022-02-01,start
1.142103,3.0422,3.0923,3.308,4.5667,0.6646,0.267,4.6953,5.6242,0.53673,0.000292,0.055699,0.036432,0.001029,0.003494,0.002371,0.034799,2.8329,0.081826,0.023617,1.11816,3.0923,0.128543,0.149464,4.195,0.000184,5.8514,2022-03-01,start
1.137731,3.0234,3.0633,3.2443,4.457,0.6598,0.2276,4.543,5.473,0.534501,0.00029,0.05425,0.034239,0.001019,0.003383,0.002362,0.033946,2.8329,0.079954,0.02301,1.113836,3.0633,0.125137,0.146391,4.179,0.000183,5.7687,2022-03-01,low
1.150815,3.1754,3.1128,3.3742,4.5667,0.6646,0.2674,4.6953,5.6242,0.540202,0.000294,0.055699,0.036438,0.001041,0.003494,0.002389,0.034799,2.944,0.081826,0.023617,1.126869,3.1128,0.1288,0.149464,4.227,0.000185,5.8514,2022-03-01,high
1.1436,3.0944,3.0903,3.317,4.5181,0.662,0.2538,4.6285,5.5347,0.537,0.0003,0.0551,0.0355,0.001,0.0034,0.0024,0.0345,2.8819,0.0806,0.0233,1.1197,3.0903,0.1264,0.1477,4.2006,0.0002,5.8088,2022-03-01,avg
1.144553,3.1473,3.1061,3.3588,4.5468,0.6621,0.2301,4.6933,5.5142,0.536954,0.000293,0.055517,0.034365,0.001035,0.003471,0.002376,0.034611,2.9247,0.080932,0.02301,1.120559,3.1061,0.126,0.14686,4.204,0.000184,5.8154,2022-03-01,end
1.1616,3.1477,3.1247,3.3817,4.5217,0.6637,0.2317,4.6185,5.5268,0.5441,0.0003,0.056,0.0338,0.0011,0.0035,0.0023,0.035,2.8878,0.0821,0.0231,1.1376,3.1248,0.1263,0.1467,4.2666,0.0002,5.8293,2022-04-01,avg
1.186752,3.1071,3.1481,3.4115,4.4873,0.6559,0.2358,4.5826,5.4413,0.555467,0.000301,0.056905,0.033365,0.001074,0.003442,0.002356,0.035565,2.8351,0.08329,0.02353,1.162152,3.1481,0.126678,0.147828,4.359,0.00019,5.8408,2022-04-01,end
1.187433,3.1943,3.1699,3.4308,4.555,0.6668,0.2358,4.6875,5.609,0.555793,0.000302,0.056905,0.034422,0.001075,0.003485,0.002384,0.035565,2.9297,0.083642,0.023538,1.162819,3.1699,0.127924,0.148579,4.3615,0.00019,5.913,2022-04-01,high
1.145914,3.0938,3.0946,3.3474,4.4865,0.6559,0.2285,4.5754,5.4413,0.53738,0.000293,0.055427,0.033236,0.001036,0.003421,0.002281,0.034691,2.8348,0.081136,0.02239,1.121951,3.0946,0.125572,0.14514,4.209,0.000184,5.7804,2022-04-01,low
1.145914,3.1513,3.1027,3.369,4.5513,0.6627,0.2303,4.6573,5.5281,0.53738,0.000293,0.055427,0.034319,0.001036,0.00346,0.002379,0.034708,2.9162,0.08153,0.022851,1.121951,3.1027,0.126112,0.146579,4.209,0.000184,5.8185,2022-04-01,start
1.1937,3.0936,3.1743,3.4137,4.479,0.6535,0.2378,4.6441,5.4602,0.5586,0.0003,0.0567,0.0341,0.0011,0.0035,0.0024,0.0354,2.8094,0.0837,0.0225,1.1688,3.1743,0.1274,0.1482,4.3844,0.0002,5.8867,2022-05-01,avg
1.191244,3.1449,3.1947,3.4525,4.5607,0.6564,0.2352,4.7043,5.5204,0.557488,0.0003,0.056358,0.034161,0.001074,0.003537,0.002365,0.035221,2.8622,0.083474,0.022018,1.16652,3.1947,0.128042,0.15102,4.3755,0.000189,5.9032,2022-05-01,end
1.198527,3.1449,3.2004,3.4525,4.5756,0.6594,0.2411,4.7138,5.5434,0.56095,0.000302,0.05701,0.034563,0.001081,0.003537,0.00238,0.035626,2.8631,0.084069,0.023546,1.173589,3.2004,0.128473,0.15102,4.4023,0.000191,5.9295,2022-05-01,high
